Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,6.18500,2.16200,4.02300,2.55700,6.32800,,8.88500,-4.86200,2.12100,-2.74100,-0.01700,-2.72400,-2.72400,-2.72400,-4.05900,-4.86200,48.84700,48.84700,-0.06000,-0.06000,2.89870,0.00840,0.01940,65.04450,-78.60950,-78.60950,-44.31690,-44.04200,0.07480,1.41340,63.67660,-4.28360,-7.63600,-3.29260,-4.24760,,-0.0614,-0.0617
2024-06-30,5.65800,1.98400,3.67400,2.43500,5.80300,,8.23800,-4.56400,-0.75700,-5.32100,-0.00700,-5.31400,-5.31400,-5.31400,-3.85800,-4.56400,48.15100,48.15100,-0.11000,-0.11000,3.46940,0.00730,0.01500,64.93460,-80.66450,-80.66450,-94.04380,-93.92010,0.06890,1.34590,66.87170,-8.26370,-12.64220,-6.46850,-8.20370,,-0.0573,-0.0575
2024-03-31,5.35500,2.00500,3.35000,2.46600,6.36800,0.00000,8.83400,-5.48400,0.85500,-4.62900,-0.01300,-4.61600,-4.61600,-4.61600,-4.78000,-5.48400,47.96300,47.96300,-0.10000,-0.10000,3.98510,0.00850,0.01640,62.55840,-102.40900,-102.40900,-86.44260,-86.19980,0.06300,1.50680,59.73110,-6.72470,-10.05880,-5.42780,-6.66760,,-0.03630,-0.03640
2023-12-31,5.25800,1.98600,3.27200,2.50100,5.41300,0.00000,7.91400,-4.64200,1.18100,-3.46100,-0.14600,-3.31500,-3.31500,-3.95400,-3.93200,-4.64200,44.90700,44.90700,0.18000,0.18000,4.36870,0.00980,0.01800,62.22900,-88.28460,-88.28460,-65.82350,-75.19980,0.06000,1.17420,76.64890,-4.60150,-6.79210,-3.78060,-4.55650,,-0.0969,-0.0971
2023-09-30,5.10700,2.30500,2.80200,2.99200,8.21800,-0.88400,12.09400,-9.29200,2.19000,-7.10200,0.05800,-7.16000,-7.16000,-7.16000,-8.57300,-9.29200,47.59200,47.59200,-0.15000,-0.15000,4.46110,0.00260,0.01140,54.86590,-181.94640,-181.94640,-139.06400,-140.19970,0.05530,1.06800,84.27260,-9.64760,-14.17850,-7.75280,-9.62260,,-0.1104,-0.1104
2023-06-30,5.09300,2.17500,2.91800,3.01700,5.80700,,8.82400,-5.90600,0.19500,-5.71100,,-5.71100,-5.71100,-5.71100,-5.18700,-5.90600,47.48200,47.48200,-0.12000,-0.12000,4.92300,0.00260,0.01120,57.29430,-115.96310,-115.96310,-112.13430,-112.13430,0.05240,1.14040,78.92010,-7.34210,-10.65740,-5.87520,-7.32310,1.63820,-0.0548,-0.055
2023-03-31,4.82300,2.01300,2.81000,2.99700,7.35300,-50.42000,60.77000,-57.96000,8.67600,-49.28400,0.00300,-49.28700,-49.28700,-49.28700,-57.31700,-57.96000,36.23100,36.23100,-1.38000,-1.38000,5.38960,0.00310,0.01040,58.26250,-1201.74200,-1201.74200,-1021.85400,-1021.91600,0.04700,1.44270,62.38230,-59.41840,-84.58380,-48.08020,-59.23710,,-0.34130,-0.34250
2022-12-31,4.84900,1.97800,2.87100,2.57200,7.85900,-1.33400,11.76500,-8.89400,-0.12100,-9.01500,0.07800,-9.09300,-9.09300,-18.13100,-8.25000,-8.89400,7.93100,7.93100,-1.41000,-1.41000,0.75940,0.01790,0.16220,59.20810,-183.41940,-183.41930,-185.91460,-373.91220,0.11600,1.53890,58.48420,-41.98060,264.87030,-21.75050,-41.22880,0.59940,-0.6795,-0.6844
2022-09-30,4.68800,2.11300,2.57500,2.52600,4.63700,-0.74100,7.90400,-5.32900,-0.00400,-5.33300,0.05300,-5.38600,-5.38600,-5.38600,-4.68900,-5.32900,8.11200,8.11200,-0.95000,-0.95000,,,,54.92750,-113.67320,-113.67320,-113.75850,-114.88910,,,,,,,,,-0.3243,-0.3292
2022-06-30,5.15900,2.08500,3.07400,2.64500,5.48400,-0.81200,8.94100,-5.86700,-0.06200,-5.92900,0.05100,-5.98000,-5.98000,-5.98000,-5.25900,-5.86700,7.99500,7.99500,-1.03000,-1.03000,0.17930,,-0.16410,59.58520,-113.72360,-113.72360,-114.92540,-115.91390,0.04420,,,96.71540,96.71540,-5.11770,96.71540,-2.01080,-0.419,-0.4295
