Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,48.61800,23.27900,25.33900,14.65200,14.65200,10.68700,10.68700,2.87300,7.81400,7.81400,7.46800,14.24100,14.35640,0.52000,0.52000,,,42.25950,29.53060,0.00880,2.66540,2.19250,0.27040,2.15680,25.39430,0.8231,0.8219
2024-06-30,47.43000,23.21000,24.22000,15.43400,15.43400,8.78600,8.78600,2.50500,6.28100,6.28100,6.13900,14.23710,14.31300,0.43000,0.43000,0.01120,0.10180,36.66790,25.62080,0.00840,2.20910,1.80870,0.22020,1.75710,24.79790,1.0229,0.8983
2024-03-31,46.50000,22.55600,23.94400,17.44200,17.44200,6.50200,6.50200,1.81700,4.68500,4.68500,4.67600,14.23540,14.33020,0.33000,0.33000,,0.14290,28.45020,20.46030,0.00800,1.66810,1.36410,0.16410,1.33860,24.53770,0.57540,0.42050
2023-12-31,43.45400,19.02700,24.42700,16.16700,16.16700,8.26000,8.26000,2.35200,5.90800,5.90800,5.94100,14.30170,14.41790,0.42000,0.41000,,0.11180,36.34120,26.13840,0.00810,2.11200,1.72640,0.21180,1.69350,24.46510,0.6805,0.6629
2023-09-30,41.35400,16.40300,24.95100,14.95800,14.95800,9.99300,9.99300,2.97000,7.02300,7.02300,7.02300,14.29480,14.39620,0.49000,0.49000,,,41.29340,29.02070,0.00940,2.57530,2.09680,0.27350,2.05440,23.87400,1.301,1.2714
2023-06-30,39.49500,15.12100,24.37400,13.82400,13.82400,10.55000,10.55000,3.07300,7.47700,7.47700,7.47700,14.27120,14.35680,0.52000,0.52000,,,43.63650,30.92610,0.00950,2.75630,2.24350,0.29250,2.19650,23.77340,1.1618,1.1262
2023-03-31,37.55700,12.12200,25.43500,10.97600,10.97600,14.45900,14.45900,4.16200,10.29700,10.29700,10.26400,14.41920,14.57490,0.71000,0.70000,,,51.24940,36.38040,0.01130,3.84660,3.12520,0.41180,3.05700,23.55950,1.25000,1.24160
2022-12-31,33.96500,7.31100,26.65400,14.26400,14.26400,12.39000,12.39000,3.68800,8.70200,8.70200,8.73200,14.82200,15.06520,0.58000,0.58000,,0.05960,48.57870,34.23640,0.01050,3.26770,2.65230,0.35960,2.59420,22.93620,1.1012,0.9175
2022-09-30,30.01100,2.81200,27.19900,17.44800,17.44800,9.75100,9.75100,2.79800,6.95300,6.95300,6.92300,14.87790,15.08810,0.47000,0.46000,,,41.58920,29.52740,0.01010,2.63790,2.13880,0.29880,2.08980,22.40080,0.1358,0.0365
2022-06-30,26.09400,1.09500,24.99900,12.13600,12.13600,12.86300,12.86300,3.77100,9.09200,9.09200,9.09200,14.88380,15.12250,0.61000,0.60000,,,51.23070,36.21160,0.01070,3.42790,2.78330,0.38780,2.71910,22.35580,0.6384,0.5804
2022-03-31,26.18000,0.90100,25.27900,10.88000,10.88000,14.39900,14.39900,4.15900,10.24000,10.24000,10.24000,14.84800,15.14170,0.69000,0.67000,,0.03830,54.39740,38.68530,0.01200,3.92250,4.03910,0.46550,3.92250,17.46790,1.92590,1.90490
2021-12-31,25.83300,0.90000,24.93300,9.70600,9.70600,15.22700,15.22700,4.55100,10.67600,10.67600,10.79300,15.01760,15.25380,0.72000,0.70000,,0.03900,57.68900,40.89030,0.01230,4.16570,4.28730,0.49660,4.16570,17.23970,-0.0853,-0.0926
2021-09-30,26.75600,0.94100,25.81500,10.17900,10.17900,15.63600,15.63600,4.61300,11.02300,11.02300,10.98000,14.77970,15.03160,0.74000,0.73000,,0.04040,58.19560,40.86650,0.01280,4.45200,4.58170,0.52370,4.45200,16.68230,-0.4913,-0.4958
2021-06-30,25.20200,1.05500,24.14700,10.20500,10.20500,13.94200,13.94200,4.09800,9.84400,9.84400,9.80300,15.11560,15.30990,0.65000,0.64000,,0.04190,55.58790,39.08540,0.01220,4.11980,4.23470,0.47790,4.11980,16.08600,-0.0953,-0.1054
2021-03-31,22.11500,1.43900,20.67600,8.52200,8.52200,12.15400,12.15400,3.59400,8.56000,8.56000,8.52700,15.38430,15.53360,0.55000,0.55000,,0.16650,55.69350,39.07350,0.01060,3.56280,3.65800,0.41740,3.56280,15.53290,0.56590,0.55960
2020-12-31,24.03200,2.10100,21.93100,13.69200,13.69200,8.23900,8.23900,2.45200,5.78700,5.78700,5.81200,15.38420,15.44890,0.38000,0.37000,,0.34220,41.63420,29.36990,0.01030,2.47530,2.54500,0.30100,2.47530,15.19490,2.3481,2.3441
